scheme,lat,lon
CHI-karekök,51.590385712570296,-0.14469326232541393
CHI-karekök,51.615862175424596,-0.14450740262707373
CHI-karekök,51.409906132288974,-0.1384418468686548
CHI-karekök,51.463102741305875,-0.13596408966661677
CHI-karekök,51.51070779514405,-0.13355086172769645
CHI-karekök,51.51582195870886,-0.13470619770347758
CHI-karekök,51.52598867304225,-0.13502674013252372
CHI-karekök,51.56450593494086,-0.13480753808254273
CHI-karekök,51.63380096732833,-0.12955072967723327
CHI-karekök,51.436503522850465,-0.12570718996154687
CHI-karekök,51.48220817100444,-0.12368941413302924
CHI-karekök,51.49998675589787,-0.12119137087231832
CHI-karekök,51.55392439289895,-0.11814173095394165
CHI-karekök,51.33008240697189,-0.11289563735324702
CHI-karekök,51.463280357063375,-0.11190029931065174
CHI-karekök,51.51775157275733,-0.10596400099981239
CHI-karekök,51.53464387726607,-0.10578108638549287
CHI-karekök,51.56339612899256,-0.10562231490243842
CHI-karekök,51.59715993865004,-0.10577170739597727
CHI-karekök,51.364920172312,-0.09818532977304643
CHI-karekök,51.38103106088002,-0.09945682704882759
CHI-karekök,51.39938764919432,-0.09756401837816672
CHI-karekök,51.42741230435517,-0.09639638893858575
CHI-karekök,51.49030515555435,-0.09435793910282579
CHI-karekök,51.506870524942734,-0.09043257636249434
CHI-karekök,51.65207693495597,-0.08316819725276497
CHI-karekök,51.472610136795666,-0.07925755454548868
CHI-karekök,51.52549218340402,-0.07805634993370712
CHI-karekök,51.55160955972166,-0.07535367687577628
CHI-karekök,51.58019349704942,-0.07528519630356253
CHI-karekök,51.5970989788552,-0.07276256669506986
CHI-karekök,51.61430489364089,-0.07267707526596409
CHI-karekök,51.497674400717,-0.06456406023155586
CHI-karekök,51.516922809234096,-0.06280482234452481
CHI-karekök,51.53434021827437,-0.061119813100087135
CHI-karekök,51.62469105972392,-0.05921400383575127
CHI-karekök,51.38994666646229,-0.05502553777683572
CHI-karekök,51.416078764720865,-0.053519038235884706
CHI-karekök,51.44407493889588,-0.05095856513241518
CHI-karekök,51.47233410929503,-0.051008204686908955
